Zone,Date,Temperature,ReportType
C,4/8/2020,13.3,FM-15
C,4/8/2020,-2.8,SOD  
C,4/8/2020,13.3,FM-16
C,4/8/2020,13,FM-16
C,4/8/2020,13.3,FM-15
C,4/8/2020,14.4,FM-16
C,4/8/2020,15.6,FM-16
C,4/8/2020,14.4,FM-15
C,4/8/2020,13.3,FM-15
C,4/8/2020,12.2,FM-15
C,4/8/2020,12.2,FM-15
C,4/8/2020,12.8,FM-16
C,4/8/2020,13.3,FM-15
C,4/8/2020,13.3,FM-16
C,4/8/2020,13.9,FM-15
C,4/8/2020,13.9,FM-16
C,4/8/2020,13.9,FM-15
C,4/8/2020,15,FM-15
C,4/8/2020,15,FM-15
C,4/8/2020,17.2,FM-15
C,4/8/2020,17.2,FM-16
C,4/8/2020,18.3,FM-15
C,4/8/2020,19.4,SY-MT
C,4/8/2020,20,FM-15
C,4/8/2020,20.6,FM-15
C,4/8/2020,20.6,FM-15
C,4/8/2020,20,FM-15
C,4/8/2020,19.4,FM-15
C,4/8/2020,17.2,FM-15
C,4/8/2020,16.7,FM-15
C,4/8/2020,14.4,FM-15
C,4/8/2020,13.9,FM-15
C,4/8/2020,14.4,FM-15
C,4/9/2020,13.3,FM-15
C,4/9/2020,-2.8,SOD  
C,4/9/2020,13.9,FM-15
C,4/9/2020,12.8,FM-15
C,4/9/2020,11.7,FM-15
C,4/9/2020,10,FM-16
B,4/16/2020,-2.8,SOD  
D,4/16/2020,-1.1,FM-15
B,4/16/2020,-1.1,FM-15
D,4/16/2020,-1.7,FM-15
B,4/16/2020,-1.7,FM-15
D,4/16/2020,-2.8,FM-15
B,4/16/2020,-2.8,FM-15
D,4/16/2020,-2.2,FM-15
B,4/16/2020,-2.2,FM-15
D,4/16/2020,-2.8,FM-15
B,4/16/2020,-2.8,FM-15
D,4/16/2020,-2.8,FM-15
B,4/16/2020,-2.8,FM-15
D,4/16/2020,-2.2,FM-15
B,4/16/2020,-2.2,FM-15
D,4/16/2020,0,FM-15
B,4/16/2020,0,FM-15
D,4/16/2020,2.8,FM-15
B,4/16/2020,2.8,FM-15
D,4/16/2020,3.9,FM-15
B,4/16/2020,3.9,FM-15
D,4/16/2020,5,FM-15
B,4/16/2020,5,FM-15
D,4/16/2020,7.2,FM-15
B,4/16/2020,7.2,FM-15
D,4/16/2020,7.2,FM-15
B,4/16/2020,7.2,FM-15
D,4/16/2020,7.8,FM-15
B,4/16/2020,7.8,FM-15
D,4/16/2020,8.3,FM-15
B,4/16/2020,8.3,FM-15
D,4/16/2020,9.4,FM-15
B,4/16/2020,9.4,FM-15
D,4/16/2020,8.9,FM-15
B,4/16/2020,8.9,FM-15
D,4/16/2020,8.3,FM-15
B,4/16/2020,8.3,FM-15
D,4/16/2020,6.7,FM-15
B,4/16/2020,6.7,FM-15
D,4/16/2020,5.6,FM-15
B,4/16/2020,5.6,FM-15
D,4/16/2020,5.6,FM-15
B,4/16/2020,5.6,FM-15
D,4/16/2020,5.6,FM-15
B,4/16/2020,5.6,FM-15
D,4/16/2020,5,FM-15
B,4/16/2020,5,FM-15
D,4/17/2020,5,FM-15
B,4/17/2020,5,FM-15
D,4/17/2020,-2.8,SOD  
B,4/17/2020,-2.8,SOD  
D,4/17/2020,4.4,FM-15
B,4/17/2020,4.4,FM-15
D,4/17/2020,3.9,FM-15
B,4/17/2020,3.9,FM-15
D,4/17/2020,3.9,FM-15
B,4/17/2020,3.9,FM-15
D,4/17/2020,3.9,FM-15
B,4/17/2020,3.9,FM-15
D,4/17/2020,3.9,FM-15
B,4/17/2020,3.9,FM-15
D,4/17/2020,3.3,FM-16
B,4/17/2020,3.3,FM-16
D,4/17/2020,2.8,FM-16
B,4/17/2020,2.8,FM-16
D,4/17/2020,2.2,FM-15
B,4/17/2020,2.2,FM-15
D,4/17/2020,2.8,FM-15
B,4/17/2020,2.8,FM-15
D,4/17/2020,3.3,FM-15
B,4/17/2020,3.3,FM-15
D,4/17/2020,4.4,FM-15
B,4/17/2020,4.4,FM-15
D,4/17/2020,5.6,FM-15
B,4/17/2020,5.6,FM-15
D,4/17/2020,6.7,FM-15
B,4/17/2020,6.7,FM-15
D,4/17/2020,7.2,FM-15
B,4/17/2020,7.2,FM-15
D,4/17/2020,6.1,FM-15
B,4/17/2020,6.1,FM-15
D,4/17/2020,6.7,FM-15
B,4/17/2020,6.7,FM-15
D,4/17/2020,6.7,FM-16
B,4/17/2020,6.7,FM-16
D,4/17/2020,7.2,FM-15
B,4/17/2020,7.2,FM-15
D,4/17/2020,7.8,FM-15
B,4/17/2020,7.8,FM-15
D,4/17/2020,8.9,FM-15
B,4/17/2020,8.9,FM-15
D,4/17/2020,8.9,FM-15
B,4/17/2020,8.9,FM-15
D,4/17/2020,8.9,FM-16
B,4/17/2020,8.9,FM-16
D,4/17/2020,8.9,FM-15
B,4/17/2020,8.9,FM-15
D,4/17/2020,9.4,FM-15
B,4/17/2020,9.4,FM-15
D,4/17/2020,7.2,FM-16
B,4/17/2020,7.2,FM-16
D,4/17/2020,7,FM-16
B,4/17/2020,7,FM-16
D,4/17/2020,6.7,FM-15
B,4/17/2020,6.7,FM-15
D,4/17/2020,6.1,FM-16
B,4/17/2020,6.1,FM-16
D,4/17/2020,5.6,FM-15
B,4/17/2020,5.6,FM-15
D,4/17/2020,5,FM-16
B,4/17/2020,5,FM-16
D,4/17/2020,5,FM-15
B,4/17/2020,5,FM-15
D,4/18/2020,3,FM-16
B,4/18/2020,3,FM-16
D,4/18/2020,2.8,FM-15
B,4/18/2020,2.8,FM-15
D,4/18/2020,-2.8,SOD  
B,4/18/2020,-2.8,SOD  
D,4/18/2020,2.2,FM-15
B,4/18/2020,2.2,FM-15
D,4/18/2020,2,FM-16
B,4/18/2020,2,FM-16
D,4/18/2020,2.2,FM-15
B,4/18/2020,2.2,FM-15
D,4/18/2020,2,FM-16
B,4/18/2020,2,FM-16
D,4/18/2020,2.2,FM-15
B,4/18/2020,2.2,FM-15
D,4/18/2020,2.2,FM-15
B,4/18/2020,2.2,FM-15
D,4/18/2020,1.7,FM-15
B,4/18/2020,1.7,FM-15
D,4/18/2020,1.7,FM-15
B,4/18/2020,1.7,FM-15
D,4/18/2020,1.7,FM-16
B,4/18/2020,1.7,FM-16
D,4/18/2020,1.7,FM-15
B,4/18/2020,1.7,FM-15
D,4/18/2020,1.7,FM-16
B,4/18/2020,1.7,FM-16
D,4/18/2020,2.2,FM-15
B,4/18/2020,2.2,FM-15
D,4/18/2020,3.9,FM-15
B,4/18/2020,3.9,FM-15
D,4/18/2020,5,FM-15
B,4/18/2020,5,FM-15
D,4/18/2020,5.6,FM-16
B,4/18/2020,5.6,FM-16
D,4/18/2020,6.7,FM-15
B,4/18/2020,6.7,FM-15
D,4/18/2020,8.3,FM-15
B,4/18/2020,8.3,FM-15
D,4/18/2020,9.4,FM-15
B,4/18/2020,9.4,FM-15
D,4/18/2020,8.9,FM-15
B,4/18/2020,8.9,FM-15
D,4/18/2020,10,FM-15
B,4/18/2020,10,FM-15
D,4/18/2020,10.6,FM-15
B,4/18/2020,10.6,FM-15
D,4/18/2020,10.6,FM-15
B,4/18/2020,10.6,FM-15
D,4/18/2020,10,FM-15
B,4/18/2020,10,FM-15
D,4/18/2020,9.4,FM-15
B,4/18/2020,9.4,FM-15
D,4/18/2020,8.3,FM-15
B,4/18/2020,8.3,FM-15
D,4/18/2020,6.7,FM-15
B,4/18/2020,6.7,FM-15
D,4/18/2020,6.7,FM-15
B,4/18/2020,6.7,FM-15
D,4/18/2020,6.1,FM-15
B,4/18/2020,6.1,FM-15
D,4/19/2020,6.1,FM-15
B,4/19/2020,6.1,FM-15
D,4/19/2020,-2.8,SOD  
B,4/19/2020,-2.8,SOD  
D,4/19/2020,5,FM-15
B,4/19/2020,5,FM-15
D,4/19/2020,4.4,FM-15
B,4/19/2020,4.4,FM-15
D,4/19/2020,4.4,FM-15
B,4/19/2020,4.4,FM-15
D,4/19/2020,3.3,FM-15
B,4/19/2020,3.3,FM-15
D,4/19/2020,3.3,FM-15
B,4/19/2020,3.3,FM-15
D,4/19/2020,3.9,FM-15
B,4/19/2020,3.9,FM-15
D,4/19/2020,4.4,FM-15
B,4/19/2020,4.4,FM-15
D,4/19/2020,5.6,FM-15
B,4/19/2020,5.6,FM-15
D,4/19/2020,7.2,FM-15
B,4/19/2020,7.2,FM-15
D,4/19/2020,7.8,FM-15
B,4/19/2020,7.8,FM-15
A,4/19/2019,21.1,FM-15
A,4/19/2019,19.4,FM-15
A,4/19/2019,19.4,FM-16
A,4/19/2019,19.4,FM-15
A,4/19/2019,20,FM-16
A,4/19/2019,19.4,FM-15
A,4/19/2019,19,FM-16
A,4/19/2019,19.4,FM-15
A,4/19/2019,18.9,FM-15
A,4/19/2019,17.8,FM-16
A,4/19/2019,17.8,FM-15
A,4/19/2019,17.8,FM-16
A,4/19/2019,18.3,FM-15
A,4/19/2019,17.8,FM-16
A,4/19/2019,17.8,FM-15
A,4/20/2019,17.8,FM-16
A,4/20/2019,17.8,FM-16
A,4/20/2019,18.3,FM-16
A,4/20/2019,17.8,FM-15
A,4/20/2019,-2.8,SOD  
A,4/20/2019,18.3,FM-16
A,4/20/2019,18.3,FM-16
A,4/20/2019,18.3,FM-15
A,4/20/2019,18,FM-16
A,4/20/2019,17.8,FM-15
A,4/20/2019,17.8,FM-16
A,4/20/2019,17.8,FM-15
A,4/20/2019,17.2,FM-15
A,4/20/2019,16.1,FM-15
A,4/20/2019,16.7,FM-16
A,4/20/2019,17.8,FM-16
A,4/20/2019,17.8,FM-15
A,4/20/2019,18.9,FM-16
A,4/20/2019,18.9,FM-16
A,4/20/2019,18.9,FM-16
A,4/20/2019,18.3,FM-16
A,4/20/2019,18.3,FM-15
A,4/20/2019,18,FM-16
A,4/20/2019,18.3,FM-15
A,4/20/2019,17.8,FM-16
A,4/20/2019,17.8,FM-16
A,4/20/2019,17,FM-16
A,4/20/2019,17.2,FM-15
A,4/20/2019,17.8,FM-15
A,4/20/2019,16.7,FM-16
A,4/20/2019,16.7,FM-16
A,4/20/2019,16,FM-16
A,4/20/2019,16.1,FM-15
A,4/20/2019,16.1,FM-16
A,4/20/2019,16.1,FM-15
A,4/20/2019,17.2,FM-16
A,4/20/2019,17.8,FM-15
A,4/20/2019,18.9,FM-15
A,4/20/2019,17.2,FM-15
A,4/20/2019,16.1,FM-15
A,4/20/2019,15,FM-15
A,4/20/2019,15.6,FM-15
A,4/20/2019,15,FM-15
A,4/20/2019,13.9,FM-15
A,4/20/2019,14.4,FM-15
A,4/20/2019,13.9,FM-15
A,4/20/2019,13.9,FM-15
A,4/21/2019,13.3,FM-15
A,4/21/2019,-2.8,SOD  
A,4/21/2019,12.8,FM-15
A,4/21/2019,12.2,FM-15
A,4/21/2019,13.3,FM-15
A,4/21/2019,13.3,FM-15
A,4/21/2019,12.8,FM-15
A,4/21/2019,12.2,FM-15
A,4/21/2019,13.9,FM-15
A,4/21/2019,15.6,FM-15
A,4/21/2019,17.8,FM-15
A,4/21/2019,18.9,FM-15
A,4/21/2019,19.4,FM-15
A,4/21/2019,18.9,FM-15
A,4/21/2019,19.4,FM-15
A,4/21/2019,18.9,FM-15
A,4/21/2019,18.3,FM-15
A,4/21/2019,17.2,FM-15
A,4/21/2019,16.7,FM-15
A,4/21/2019,15.6,FM-15
A,4/21/2019,15,FM-15
A,4/21/2019,13.9,FM-15
A,4/21/2019,13.9,FM-15
A,4/21/2019,12.8,FM-15
A,4/21/2019,11.7,FM-15
A,4/22/2019,11.1,FM-15
A,4/22/2019,-2.8,SOD  
A,4/22/2019,10,FM-15
A,4/22/2019,10,FM-15
A,4/22/2019,9.4,FM-15
A,4/22/2019,10,FM-15
A,4/22/2019,10.6,FM-15
A,4/22/2019,10.6,FM-15
A,4/22/2019,11.1,FM-15
A,4/22/2019,12.2,FM-15
A,4/22/2019,15.6,FM-15
A,4/22/2019,17.8,FM-15
A,4/22/2019,18.3,FM-15
A,4/22/2019,17.8,FM-15
A,4/22/2019,17.8,FM-15
A,4/22/2019,17.2,FM-15
A,4/22/2019,15.6,FM-15
A,4/22/2019,17.2,FM-15
A,4/22/2019,19.4,FM-15
A,4/22/2019,18.3,FM-15
A,4/22/2019,16.1,FM-15
A,4/22/2019,16.7,FM-15
A,4/22/2019,17.2,FM-15
A,4/22/2019,16.7,FM-15
A,4/22/2019,16.1,FM-15
A,4/23/2019,15.6,FM-15
A,4/23/2019,-2.8,SOD  
A,4/23/2019,14.4,FM-15
A,4/23/2019,13.3,FM-15
A,4/23/2019,12.8,FM-15
A,4/23/2019,12.2,FM-15
A,4/23/2019,12.2,FM-15
A,4/23/2019,12.8,FM-15
A,4/23/2019,16.1,FM-15
A,4/23/2019,18.3,FM-15
A,4/23/2019,20.6,FM-15
A,4/23/2019,22.8,FM-15
A,4/23/2019,24.4,FM-15
A,4/23/2019,25.6,FM-15
A,4/23/2019,26.1,FM-15
A,4/23/2019,26.7,FM-15
A,4/23/2019,27.2,FM-15
A,4/23/2019,26.7,FM-15
A,4/23/2019,23.3,FM-15
A,4/23/2019,21.7,FM-15
A,4/23/2019,19.4,FM-15
A,4/23/2019,18.3,FM-15
A,4/23/2019,18.3,FM-15
A,4/23/2019,19.4,FM-15
A,4/23/2019,17.2,FM-15
A,4/24/2019,16.7,FM-15
A,4/24/2019,-2.8,SOD  
A,4/24/2019,16.7,FM-15
A,4/24/2019,16.1,FM-15
A,4/24/2019,17.8,FM-15
A,4/24/2019,18.3,FM-15
A,4/24/2019,18.3,FM-15
A,4/24/2019,17.8,FM-15
A,4/24/2019,19.4,FM-15
A,4/24/2019,21.1,FM-15
A,4/24/2019,21.7,FM-15
A,4/24/2019,21.7,FM-15
A,4/24/2019,21.7,FM-15
A,4/24/2019,22.2,FM-15
A,4/24/2019,23.3,FM-15
A,4/24/2019,22.8,FM-15
A,4/24/2019,23.9,FM-15
A,4/24/2019,22.8,FM-15
A,4/24/2019,22.8,FM-15
A,4/24/2019,21.1,FM-15
A,4/24/2019,19.4,FM-15
A,4/24/2019,17.8,FM-15
A,4/24/2019,13.9,FM-15
A,4/24/2019,12.2,FM-15
A,4/24/2019,14.4,FM-15
A,4/25/2019,10,FM-15
A,4/25/2019,-2.8,SOD  
A,4/25/2019,11.7,FM-15
A,4/25/2019,10.6,FM-15
A,4/25/2019,12.2,FM-15
A,4/25/2019,12.2,FM-15
A,4/25/2019,10.6,FM-15
A,4/25/2019,12.8,FM-15
A,4/25/2019,12.8,FM-15
A,4/25/2019,13.9,FM-15
A,4/25/2019,13.3,FM-15
A,4/25/2019,13.3,FM-15
A,4/25/2019,14.4,FM-15
A,4/25/2019,13.9,FM-15
A,4/25/2019,15,FM-15
A,4/25/2019,15.6,FM-15
A,4/25/2019,16.1,FM-15
D,4/20/2020,4.4,FM-15
B,4/20/2020,4.4,FM-15
D,4/20/2020,3.3,FM-15
B,4/20/2020,3.3,FM-15
D,4/20/2020,3.3,FM-15
B,4/20/2020,3.3,FM-15
D,4/20/2020,6.1,FM-15
B,4/20/2020,6.1,FM-15
D,4/20/2020,8.3,FM-15
B,4/20/2020,8.3,FM-15
D,4/20/2020,10,FM-15
B,4/20/2020,10,FM-15
D,4/20/2020,11.1,FM-15
B,4/20/2020,11.1,FM-15
D,4/20/2020,11.7,FM-15
B,4/20/2020,11.7,FM-15
D,4/20/2020,14.4,FM-15
B,4/20/2020,14.4,FM-15
D,4/20/2020,15.6,FM-15
B,4/20/2020,15.6,FM-15
D,4/20/2020,15.6,FM-15
B,4/20/2020,15.6,FM-15
D,4/20/2020,15.6,FM-15
B,4/20/2020,15.6,FM-15
D,4/20/2020,15.6,FM-15
B,4/20/2020,15.6,FM-15
D,4/20/2020,15.6,FM-15
B,4/20/2020,15.6,FM-15
D,4/20/2020,14.4,FM-15
B,4/20/2020,14.4,FM-15
D,4/20/2020,13.9,FM-15
B,4/20/2020,13.9,FM-15
D,4/20/2020,13.3,FM-15
B,4/20/2020,13.3,FM-15
D,4/20/2020,13.3,FM-15
B,4/20/2020,13.3,FM-15
D,4/20/2020,13.3,FM-15
B,4/20/2020,13.3,FM-15
D,4/21/2020,12.8,FM-15
B,4/21/2020,12.8,FM-15
D,4/21/2020,-2.8,SOD  
B,4/21/2020,-2.8,SOD  
D,4/21/2020,12.8,FM-15
B,4/21/2020,12.8,FM-15
D,4/21/2020,12.2,FM-15
B,4/21/2020,12.2,FM-15
D,4/21/2020,12.2,FM-15
B,4/21/2020,12.2,FM-15
D,4/21/2020,11.7,FM-15
B,4/21/2020,11.7,FM-15
D,4/21/2020,11.7,FM-15
B,4/21/2020,11.7,FM-15
D,4/21/2020,10.6,FM-16
B,4/21/2020,10.6,FM-16
D,4/21/2020,10.6,FM-15
B,4/21/2020,10.6,FM-15
D,4/21/2020,9.4,FM-16
B,4/21/2020,9.4,FM-16
D,4/21/2020,8.9,FM-15
B,4/21/2020,8.9,FM-15
D,4/21/2020,7.8,FM-15
B,4/21/2020,7.8,FM-15
D,4/21/2020,7.8,FM-15
B,4/21/2020,7.8,FM-15
D,4/21/2020,8.3,FM-15
B,4/21/2020,8.3,FM-15
D,4/21/2020,8.9,FM-15
B,4/21/2020,8.9,FM-15
D,4/21/2020,9.4,FM-15
B,4/21/2020,9.4,FM-15
D,4/21/2020,10,FM-15
B,4/21/2020,10,FM-15
D,4/21/2020,10.6,FM-15
B,4/21/2020,10.6,FM-15
D,4/21/2020,10.6,FM-15
B,4/21/2020,10.6,FM-15
D,4/21/2020,10.6,FM-15
B,4/21/2020,10.6,FM-15
D,4/21/2020,9.4,FM-15
B,4/21/2020,9.4,FM-15
D,4/21/2020,8.3,FM-15
B,4/21/2020,8.3,FM-15
D,4/21/2020,6.7,FM-15
B,4/21/2020,6.7,FM-15
D,4/21/2020,5.6,FM-15
B,4/21/2020,5.6,FM-15
D,4/21/2020,4.4,FM-15
B,4/21/2020,4.4,FM-15
D,4/21/2020,3.3,FM-15
B,4/21/2020,3.3,FM-15
D,4/21/2020,2.8,FM-15
B,4/21/2020,2.8,FM-15
D,4/22/2020,2.2,FM-15
B,4/22/2020,2.2,FM-15
D,4/22/2020,-2.8,SOD  
B,4/22/2020,-2.8,SOD  
D,4/22/2020,1.1,FM-15
B,4/22/2020,1.1,FM-15
D,4/22/2020,0.6,FM-15
B,4/22/2020,0.6,FM-15
D,4/22/2020,-0.6,FM-15
B,4/22/2020,-0.6,FM-15
D,4/22/2020,-1.1,FM-15
B,4/22/2020,-1.1,FM-15
D,4/22/2020,-1.1,FM-15
B,4/22/2020,-1.1,FM-15
D,4/22/2020,-1.1,FM-15
B,4/22/2020,-1.1,FM-15
D,4/22/2020,0.6,FM-15
B,4/22/2020,0.6,FM-15
D,4/22/2020,2.2,FM-15
B,4/22/2020,2.2,FM-15
D,4/22/2020,3.9,FM-15
B,4/22/2020,3.9,FM-15
D,4/22/2020,5.6,FM-15
B,4/22/2020,5.6,FM-15
D,4/22/2020,6.7,FM-15
B,4/22/2020,6.7,FM-15
D,4/22/2020,8.3,FM-15
B,4/22/2020,8.3,FM-15
D,4/22/2020,10,FM-15
B,4/22/2020,10,FM-15
D,4/22/2020,11.7,FM-15
B,4/22/2020,11.7,FM-15
D,4/22/2020,12.2,FM-15
B,4/22/2020,12.2,FM-15
D,4/22/2020,13.3,FM-15
B,4/22/2020,13.3,FM-15
D,4/22/2020,15,FM-15
B,4/22/2020,15,FM-15
D,4/22/2020,15,FM-15
B,4/22/2020,15,FM-15
D,4/22/2020,11.1,FM-15
B,4/22/2020,11.1,FM-15
D,4/22/2020,10.6,FM-15
B,4/22/2020,10.6,FM-15
D,4/22/2020,10,FM-15
B,4/22/2020,10,FM-15
D,4/22/2020,9.4,FM-15
B,4/22/2020,9.4,FM-15
D,4/22/2020,10,FM-15
B,4/22/2020,10,FM-15
D,4/23/2020,11.1,FM-15
B,4/23/2020,11.1,FM-15
D,4/23/2020,-2.8,SOD  
B,4/23/2020,-2.8,SOD  
D,4/23/2020,10,FM-15
B,4/23/2020,10,FM-15
D,4/23/2020,8.9,FM-15
B,4/23/2020,8.9,FM-15
D,4/23/2020,7.2,FM-15
B,4/23/2020,7.2,FM-15
D,4/23/2020,6.7,FM-15
B,4/23/2020,6.7,FM-15
D,4/23/2020,7.8,FM-15
B,4/23/2020,7.8,FM-15
D,4/23/2020,7.8,FM-15
B,4/23/2020,7.8,FM-15
D,4/23/2020,9.4,FM-15
B,4/23/2020,9.4,FM-15
D,4/23/2020,11.1,FM-15
B,4/23/2020,11.1,FM-15
D,4/23/2020,12.2,FM-15
B,4/23/2020,12.2,FM-15
D,4/23/2020,13.3,FM-15
B,4/23/2020,13.3,FM-15
D,4/23/2020,12.2,FM-15
B,4/23/2020,12.2,FM-15
D,4/23/2020,12.8,FM-15
B,4/23/2020,12.8,FM-15
D,4/23/2020,13.3,FM-15
B,4/23/2020,13.3,FM-15
D,4/23/2020,12.8,FM-16
B,4/23/2020,12.8,FM-16
D,4/23/2020,12.8,FM-15
B,4/23/2020,12.8,FM-15
D,4/23/2020,12,FM-16
B,4/23/2020,12,FM-16
D,4/23/2020,11.7,FM-15
B,4/23/2020,11.7,FM-15
D,4/23/2020,11.7,FM-16
B,4/23/2020,11.7,FM-16
D,4/23/2020,12,FM-16
B,4/23/2020,12,FM-16
D,4/23/2020,11.7,FM-15
B,4/23/2020,11.7,FM-15
D,4/23/2020,11.7,FM-16
B,4/23/2020,11.7,FM-16
D,4/23/2020,11.7,FM-15
B,4/23/2020,11.7,FM-15
D,4/23/2020,11.7,FM-16
B,4/23/2020,11.7,FM-16
D,4/23/2020,11.7,FM-16
B,4/23/2020,11.7,FM-16
D,4/23/2020,11.7,FM-15
B,4/23/2020,11.7,FM-15
D,4/23/2020,11.7,FM-16
B,4/23/2020,11.7,FM-16
D,4/23/2020,11.7,FM-15
B,4/23/2020,11.7,FM-15
D,4/23/2020,11.7,FM-15
B,4/23/2020,11.7,FM-15
D,4/23/2020,11.7,FM-15
B,4/23/2020,11.7,FM-15
D,4/23/2020,11.1,FM-16
B,4/23/2020,11.1,FM-16
D,4/23/2020,11.1,FM-15
B,4/23/2020,11.1,FM-15
D,4/23/2020,11.1,FM-15
B,4/23/2020,11.1,FM-15
D,4/24/2020,11.1,FM-16
B,4/24/2020,11.1,FM-16
D,4/24/2020,11.1,FM-15
B,4/24/2020,11.1,FM-15
D,4/24/2020,-2.8,SOD  
B,4/24/2020,-2.8,SOD  
D,4/24/2020,11.1,FM-16
B,4/24/2020,11.1,FM-16
D,4/24/2020,11.1,FM-15
B,4/24/2020,11.1,FM-15
D,4/24/2020,11.1,FM-15
B,4/24/2020,11.1,FM-15
D,4/24/2020,11.1,FM-15
B,4/24/2020,11.1,FM-15
D,4/24/2020,11,FM-16
B,4/24/2020,11,FM-16
D,4/24/2020,10.6,FM-15
B,4/24/2020,10.6,FM-15
D,4/24/2020,10.6,FM-15
B,4/24/2020,10.6,FM-15
D,4/24/2020,10.6,FM-15
B,4/24/2020,10.6,FM-15
D,4/24/2020,10.6,FM-16
B,4/24/2020,10.6,FM-16
D,4/24/2020,10,FM-15
B,4/24/2020,10,FM-15
D,4/24/2020,10,FM-16
B,4/24/2020,10,FM-16
D,4/24/2020,10,FM-16
B,4/24/2020,10,FM-16
D,4/24/2020,10,FM-15
B,4/24/2020,10,FM-15
D,4/24/2020,8.9,FM-15
B,4/24/2020,8.9,FM-15
D,4/24/2020,9.4,FM-15
B,4/24/2020,9.4,FM-15
D,4/24/2020,10.6,FM-16
B,4/24/2020,10.6,FM-16
D,4/24/2020,11.7,FM-15
B,4/24/2020,11.7,FM-15
D,4/24/2020,14.4,FM-15
B,4/24/2020,14.4,FM-15
D,4/24/2020,16.1,FM-15
B,4/24/2020,16.1,FM-15
D,4/24/2020,17.8,FM-15
B,4/24/2020,17.8,FM-15
D,4/24/2020,17.8,FM-15
B,4/24/2020,17.8,FM-15
D,4/24/2020,17.2,FM-15
B,4/24/2020,17.2,FM-15
D,4/24/2020,17.8,FM-15
B,4/24/2020,17.8,FM-15
D,4/24/2020,17.2,FM-15
B,4/24/2020,17.2,FM-15
D,4/24/2020,16.1,FM-15
B,4/24/2020,16.1,FM-15
D,4/24/2020,13.3,FM-15
B,4/24/2020,13.3,FM-15
D,4/24/2020,12.8,FM-15
B,4/24/2020,12.8,FM-15
D,4/24/2020,11.7,FM-15
B,4/24/2020,11.7,FM-15
D,4/24/2020,11.1,FM-15
B,4/24/2020,11.1,FM-15
D,4/25/2020,11.1,FM-15
B,4/25/2020,11.1,FM-15
D,4/25/2020,-2.8,SOD  
B,4/25/2020,-2.8,SOD  
D,4/25/2020,10,FM-15
B,4/25/2020,10,FM-15
D,4/25/2020,11.1,FM-15
B,4/25/2020,11.1,FM-15
D,4/25/2020,11.1,FM-15
B,4/25/2020,11.1,FM-15
D,4/25/2020,10,FM-15
B,4/25/2020,10,FM-15
D,4/25/2020,9.4,FM-15
B,4/25/2020,9.4,FM-15
D,4/25/2020,8.9,FM-15
B,4/25/2020,8.9,FM-15
D,4/25/2020,10,FM-15
B,4/25/2020,10,FM-15
D,4/25/2020,11.7,FM-15
B,4/25/2020,11.7,FM-15
D,4/25/2020,14.4,FM-15
B,4/25/2020,14.4,FM-15
D,4/25/2020,15.6,FM-15
B,4/25/2020,15.6,FM-15
D,4/25/2020,17.8,FM-15
B,4/25/2020,17.8,FM-15
D,4/25/2020,18.3,FM-15
B,4/25/2020,18.3,FM-15
D,4/25/2020,20,FM-16
B,4/25/2020,20,FM-16
D,4/25/2020,20,FM-15
B,4/25/2020,20,FM-15
D,4/25/2020,19.4,FM-15
B,4/25/2020,19.4,FM-15
D,4/25/2020,20,FM-15
B,4/25/2020,20,FM-15
D,4/25/2020,20.6,FM-15
B,4/25/2020,20.6,FM-15
D,4/25/2020,19.4,FM-15
B,4/25/2020,19.4,FM-15
D,4/25/2020,19.4,FM-15
B,4/25/2020,19.4,FM-15
D,4/25/2020,17.8,FM-15
B,4/25/2020,17.8,FM-15
D,4/25/2020,13.9,FM-15
B,4/25/2020,13.9,FM-15
D,4/25/2020,13.3,FM-15
B,4/25/2020,13.3,FM-15
D,4/25/2020,13.3,FM-15
B,4/25/2020,13.3,FM-15
D,4/25/2020,13.3,FM-16
B,4/25/2020,13.3,FM-16
D,4/25/2020,13.3,FM-16
B,4/25/2020,13.3,FM-16
D,4/25/2020,13.3,FM-15
B,4/25/2020,13.3,FM-15
D,4/26/2020,13.3,FM-16
B,4/26/2020,13.3,FM-16
D,4/26/2020,12,FM-16
B,4/26/2020,12,FM-16
D,4/26/2020,11.7,FM-15
B,4/26/2020,11.7,FM-15
D,4/26/2020,-2.8,SOD  
B,4/26/2020,-2.8,SOD  
D,4/26/2020,11.1,FM-15
B,4/26/2020,11.1,FM-15
D,4/26/2020,10.6,FM-15
B,4/26/2020,10.6,FM-15
D,4/26/2020,10,FM-15
B,4/26/2020,10,FM-15
D,4/26/2020,10,FM-16
B,4/26/2020,10,FM-16
D,4/26/2020,10,FM-15
B,4/26/2020,10,FM-15
D,4/26/2020,10,FM-16
B,4/26/2020,10,FM-16
D,4/26/2020,10,FM-15
B,4/26/2020,10,FM-15
D,4/26/2020,9.4,FM-15
B,4/26/2020,9.4,FM-15
D,4/26/2020,8.9,FM-15
B,4/26/2020,8.9,FM-15
D,4/26/2020,8.9,FM-15
B,4/26/2020,8.9,FM-15
D,4/26/2020,9.4,FM-15
B,4/26/2020,9.4,FM-15
D,4/26/2020,9.4,FM-15
B,4/26/2020,9.4,FM-15
D,4/26/2020,9.4,FM-15
B,4/26/2020,9.4,FM-15
D,4/26/2020,8.9,FM-15
B,4/26/2020,8.9,FM-15
D,4/26/2020,8.9,FM-15
B,4/26/2020,8.9,FM-15
